3 36258 65284 49630
4 31672 57360 73441 10286
4 13689 61605 57845 42212
4 37226 9348 93466 41550
4 44484 66959 13549 23689
4 49458 61115 61061 29950
4 14807 85037 47983 50322
4 96629 74664 50270 97125
4 83130 6693 21160 87793
4 96478 93666 23241 77375
4 98584 29659 86704 28654
4 63342 29500 29861 79834
4 47134 11412 93850 98298
4 71638 34790 12562 16604
4 95099 90914 36297 85006
4 27762 22392 52847 26108
4 90449 73987 88409 19668
4 53506 39083 55722 83779
4 34393 57165 63321 94226
4 34055 40427 30321 77332
4 54853 71279 66665 4962
4 47078 54376 62875 45447
4 32088 94089 42922 4344
4 59214 11579 2506 44520
4 7391 54776 46309 26333
4 12141 14299 7448 70472
4 15540 29382 30520 95395
4 11056 59321 53602 80763
4 20187 69481 70260 67000
4 33432 44143 65599 29625
4 23320 16729 1844 76985
4 39598 92045 26568 60721
4 43712 7082 72344 74641
4 65458 28503 43249 5158
4 91636 86797 36887 65862
3 34094 22898 42154
4 72844 48939 86922 7958
4 83871 92299 23183 98050
4 21556 23647 24656 79862
4 59770 20752 6822 12506
4 3220 62645 68668 34173
4 73231 75092 7697 8654
4 4928 69510 65533 16786
4 84340 83620 32082 8495
4 43520 68493 30946 19576
4 50860 79771 81017 9892
4 37785 67235 33946 43918
4 14670 49417 78756 2862
4 23114 59460 32525 72827
4 61999 57665 88361 13924
4 96739 34573 76490 80034
4 7278 92588 15094 84760
4 79026 67585 32125 94699
4 36527 93073 78369 97832
4 42457 72336 48861 23038
4 75688 22170 97659 3816
4 95125 57126 75728 25416
4 13634 87392 59940 42702
4 86995 40685 1381 1031
4 4188 49670 55425 81067
4 24670 37143 50048 27819
4 73830 77120 3573 36456
4 60418 60704 10659 31032
4 98983 72289 49642 43937
4 75002 62332 35195 88082
4 82375 17947 89948 94376
4 58569 78701 58832 38025
4 78419 8766 80304 44565
4 91682 99999 29440 55231
4 95871 1948 89556 58093
4 43368 5228 79655 73498
4 52460 61456 4786 36062
4 28502 2611 34350 31275
4 82767 29259 84365 60977
4 9175 72916 72538 91393
4 48052 92862 26329 58908
4 38288 91243 31341 42579
4 25502 47383 29816 88362
4 45929 83744 79628 92859
4 71119 9303 25506 61258
4 67867 90695 89661 30054
4 53537 66563 16620 10887
4 78515 20614 36477 43271
4 35212 92664 47829 99512
4 2863 13531 55340 62716
4 1864 97454 83394 79159
4 68710 6541 68815 95543
4 89211 32352 65681 66550
4 90960 81797 40983 26203
4 26565 73425 35509 71343
4 84429 97580 64761 44581
4 25277 96599 87080 36565
3 76367 16018 38623
4 16225 12230 1824 4724
4 73751 8413 56727 15671
4 54087 95638 90997 6076
4 91723 16949 81853 41870
4 61897 86128 4313 72753
4 36464 65326 88653 14648
4 18649 54387 19966 25883
3 65318 90777 60209
4 7768 50128 92003 90592
4 20511 21259 38719 82031
4 45428 46197 26543 96243
4 97364 23719 17948 97096
4 35769 54067 43335 46654
4 41086 37950 68220 15439
4 30684 84332 65751 51915
4 61792 31917 18466 61897
3 6797 24376 32787
3 89424 13327 46662
4 74468 87442 94440 47900
4 3208 26023 66759 56922
4 53437 63954 98256 26081
4 56614 93232 10370 12147
4 75764 1419 43685 60783
4 94163 88076 97716 95738
4 172 29929 65504 12682
4 8109 44189 63145 54647
4 22267 65524 715 57785
4 50343 88770 25289 5702
4 37059 33501 77900 10066
4 95446 80636 83048 55622
4 97191 1189 88862 59485
4 49832 22824 77584 44879
4 28519 72118 38115 50482
4 90497 70815 243 19062
4 99727 23912 58468 17522
4 63911 90314 63921 80552
4 97018 1889 53504 78293
4 47275 49410 31198 74782
4 3957 1908 64222 47644
4 52368 72996 35850 49979
4 2756 30353 34812 45544
4 55186 80746 12649 66893
4 17062 1058 80774 70636
4 39108 67687 91186 51382
4 3245 47831 48101 38793
4 70698 989 51204 41814
4 69568 24068 89856 37272
4 903 27112 66210 28880
4 81924 35616 55193 15977
4 50729 92779 75640 16358
4 4104 8768 97487 74834
4 49447 92580 95891 8220
4 82655 23560 99882 67483
4 16771 40033 63205 18441
4 57076 38777 77358 39646
4 52343 84601 21653 24056
4 88267 16743 6635 98429
4 25643 35225 87705 73493
4 58345 36454 58052 28420
4 85529 69529 54225 70202
4 68797 33933 63269 76447
4 14835 90869 93583 92241
4 81057 25102 93808 4718
4 80766 79949 93594 19882
4 17153 29840 57522 22699
3 9386 64449 87008
4 83277 56946 83928 29061
4 70721 29749 8906 11919
4 38389 10592 2979 75787
4 50863 66449 90857 97643
4 7013 52967 33721 35683
4 36197 10713 25876 33528
4 49733 65897 99903 42747
4 40568 37259 12215 52344
4 46231 33727 25396 66431
4 22318 80659 44036 11885
4 86076 98181 90283 82662
3 81715 96979 8250
4 98813 21225 70370 98101
4 35957 70807 65101 11190
4 66741 68977 16186 52456
4 50395 67867 47458 44727
4 80772 99440 50042 75238
4 57926 19981 1775 55821
4 75388 44684 96623 7282
4 4624 39159 58140 88054
4 20243 78307 24727 89560
4 16098 62273 74218 27727
4 88621 54833 44123 5471
4 26265 40050 13236 37210
4 33853 40019 64308 15563
4 12581 59281 80011 54586
4 88046 53746 89561 89885
4 21349 76831 3663 64380
4 12674 23923 98922 68240
4 13938 52015 59149 28070
4 48816 16147 76346 46786
4 4907 59046 28475 97708
4 68435 57247 52115 34456
4 98186 41838 61089 94229
4 3560 81090 60560 48220
4 55314 77174 10308 86811
4 12508 56800 99449 64930
4 24716 62851 34676 57129
4 68902 91181 88961 37134
4 25241 24569 40213 63246
4 20843 57877 13898 37926
4 60990 90599 43041 44844
4 68093 36107 43239 2901
4 58499 28134 24305 37797
4 25266 66125 47948 97537
4 81302 28903 5306 78775
4 91119 12360 20621 51401
4 27363 76477 96467 12335
4 76513 75272 97615 30339
4 82509 63196 25312 45306
4 26418 6171 3852 89114
4 37213 73370 50004 54965
4 62646 57275 77242 60648
4 95751 38694 93235 17705
4 67053 8387 90421 67518
4 6662 2478 14636 21038
4 75691 60045 42962 53457
4 11518 8681 57463 26945
4 75212 84959 71851 26688
4 92236 96825 94030 69529
4 39918 79761 33931 5376
4 66961 87132 61432 80317
4 96430 84385 23695 28987
4 91624 94059 11925 762
4 23133 82525 11760 44198
4 92862 87562 6397 62502
4 31363 61379 48182 24503
4 5603 88017 78167 20554
4 11568 58233 29821 8536
4 41829 70690 81034 36925
4 12152 5857 61407 93031
4 10177 14215 62566 34967
4 19559 44843 59292 77971
4 84208 92867 27765 55488
4 91321 96695 19201 84312
4 88724 26922 57583 46268
4 21937 72904 16659 81141
4 60663 15371 52255 6978
4 4095 69701 7572 9772
4 93083 44089 81185 36094
4 87573 78749 23765 98824
4 32825 12467 87569 71484
3 84878 71294 9950
4 58417 21748 14313 96889
4 43786 73381 74362 42310
4 38740 20361 32211 87620
4 9477 75718 89470 35423
4 6134 19187 68420 79679
4 85927 81410 63063 66827
4 61997 37691 52346 74097
4 66611 13399 3129 27809
4 66479 51105 62955 53971
4 17763 92245 18443 95679
4 56090 83470 29140 93446
4 84848 92181 26507 71859
4 73508 43055 67264 35167
4 95282 87668 92502 17814
4 59614 82676 85380 53058
4 45208 32996 63556 23432
4 95862 28641 5965 27739
4 26865 38233 96514 87360
4 62703 5018 60147 60492
4 67559 35054 86358 89867
4 20275 31678 36514 15726
4 63804 19182 79794 39548
4 72437 53783 25537 20637
4 11345 69620 94232 13980
4 67546 84625 68844 84834
4 74122 91219 17423 82462
4 74254 41842 77797 77490
4 29180 12653 16936 66377
4 70091 35419 55633 23422
4 83682 74464 66996 79409
4 58213 2885 89774 59706
4 1117 13799 99623 34299
4 33171 898 92071 5031
4 24176 78322 49610 519
4 15397 22778 25418 84294
4 62598 99415 84709 28571
4 40889 47487 1524 77383
4 21187 83844 46225 62156
4 95812 31065 32736 66114
4 58170 48687 63380 88199
4 85258 37552 69139 76805
4 36835 63119 54636 22283
4 20541 25999 44362 79681
4 95598 58618 53355 57978
4 93639 44063 91238 25492
4 17155 8318 70009 6286
4 89006 49114 99303 71502
4 54549 51996 35151 3964
4 50205 69492 40947 3469
4 78067 80764 2968 34697
4 44637 10789 94203 40206
4 59510 25514 39349 61372
4 60620 25528 44070 19557
4 90571 9952 3656 47520
4 49646 62727 15047 97291
4 75768 1712 16686 88347
4 89411 68188 63985 72039
4 22963 67020 77733 67793
4 71351 19699 46055 11311
4 15907 71234 93644 9360
4 98042 16682 7215 82207
4 44304 25682 54934 3110
4 85348 85146 37892 57411
4 8612 92175 76749 28864
4 83768 19673 41976 62150
4 21028 38854 54090 50803
4 98417 91444 36232 58077
4 50704 59352 19946 62562
4 68762 49040 73659 5305
4 6172 53861 60878 30691
4 82180 10915 37639 29143
4 97298 12204 33379 22075
4 28745 12939 82691 53577
4 28489 70446 14690 17986
4 7418 59792 36307 55718
4 29379 41229 16756 59996
4 33152 67308 80678 7477
4 34738 32349 22097 2699
4 99928 31843 74210 91598
4 67753 23977 17486 9306
4 73405 57849 79159 85562
3 97289 8433 85951
4 4090 39398 42495 19503
4 46571 58930 20969 7963
4 29027 11694 35050 86898
4 21441 13947 44264 35557
4 68132 24817 66379 34065
4 30064 22047 72272 37524
4 85055 5102 71070 70079
4 38928 77902 71272 23574
4 32081 81114 58322 9403
4 63151 36714 29231 84288
4 96733 15858 71788 10344
4 5626 43745 1426 82104
4 80095 41424 39786 10517
4 13591 44776 93215 77589
4 34940 49261 19090 96575
4 23163 21719 59857 4550
4 40867 36705 61652 93020
4 56860 70895 11381 87753
4 21286 56134 16298 29842
4 48760 25274 61171 4756
4 73302 39119 80275 50727
4 98841 36753 2449 25857
4 47442 1631 25572 30561
4 40799 42798 76777 79262
4 45611 23544 9917 94690
4 36260 78040 80507 58203
4 498 80753 24682 14766
4 67982 55935 55743 71972
4 78866 49956 51474 97552
4 13720 30444 38478 77008
4 2957 63479 33009 61754
4 56298 6573 43984 97109
4 54407 59351 31209 364
4 15623 45416 42275 73670
4 5027 651 10255 17621
4 67723 93151 60992 98930
4 98751 95422 65334 77257
4 55002 57050 6738 69154
4 41818 61603 68240 26175
4 93989 49545 79004 7175
4 57014 53353 44150 34368
4 67008 48028 60580 9162
4 30183 77844 28281 74923
4 21608 8444 26737 51051
3 93434 93278 68464
4 28969 71290 51546 11457
4 67735 28922 61375 47386
4 30674 53434 85495 48287
4 9760 99368 62688 226
4 65482 15302 72106 58189
4 32985 14209 80093 65
4 60102 31426 66891 20898
4 82272 5016 27235 73113
4 35237 84938 18874 90688
4 70477 53017 67438 7881
4 38791 49086 3270 29902
4 872 32556 22209 64540
4 81852 60475 66926 5068
4 30076 41731 50816 96625
4 88030 49881 47148 61147
4 34870 76328 37385 60853
4 2054 27637 38031 21135
4 61552 58912 68877 91835
4 87200 39275 19531 61194
4 54613 96888 72782 67666
4 40365 92191 8338 80672
4 53892 6265 77084 15171
4 87674 95993 26304 57404
4 26673 80446 94918 96854
4 76704 64386 62671 41735
4 47151 48525 91424 31681
3 71254 43048 48608
4 99922 57485 48739 65924
4 93846 69371 57458 81696
4 73290 73537 61010 62415
4 2486 97983 42692 25458
4 25822 10798 79114 63666
4 43437 48302 21215 85823
4 43036 13366 46851 78901
4 25654 4047 39931 37813
4 64735 87025 76710 91274
4 53143 38451 38547 66304
4 91771 66005 5168 54649
4 7054 95835 58962 902
4 35175 84521 77889 63976
3 70509 94949 85815
4 50893 81048 55779 17857
4 70359 44901 2363 24990
4 436 52874 41243 51809
4 80899 30865 38908 49070
4 50121 94826 23518 44570
4 10151 85468 20345 14639
4 69165 83823 36481 80596
4 28537 75779 55509 75350
4 35734 11904 5707 41444
4 62063 23620 9427 88757
4 5590 74643 30575 62306
4 36280 30072 58120 42179
4 98281 89989 99070 52625
4 64616 53228 20895 63662
4 46399 23819 14867 16120
4 78965 13065 88786 85246
4 27349 58730 83318 92755
4 59019 358 15692 24140
4 24289 47954 19804 30048
4 51148 50241 83243 65890
4 45073 69858 25866 17441
4 66639 29153 10507 4461
4 16970 32844 1065 76536
4 18869 26485 38335 59495
4 2302 79622 93738 22355
4 71373 6660 11201 26194
4 67380 94392 71554 49154
3 26121 17582 59110
4 41033 90156 86071 71274
4 82009 46263 10577 90898
4 67419 27544 84124 96573
4 6403 34189 71814 51468
4 34971 39484 79392 82200
4 51383 68195 25599 28709
4 14061 97145 77285 77721
4 63287 34888 98886 67117
4 79677 93272 48024 83536
4 92537 87833 12668 3378
3 71640 19136 80723
4 89282 25179 82122 17723
4 50958 37352 73095 36032
4 73752 59701 51365 61124
4 60136 28188 96988 85664
4 70701 37296 87531 45025
4 90117 9706 8405 47665
4 74700 67212 57874 25329
4 98851 49329 80455 25939
4 63620 14056 35631 15448
4 45987 18454 23854 43849
4 4803 72489 79007 43120
4 71062 33320 25990 30544
4 78306 82076 43738 79741
4 38001 33625 10160 40993
3 48876 61130 51730
4 44761 35214 17983 39340
4 40147 113 49279 30101
4 57859 80789 89503 30795
4 26682 46743 73875 67560
4 50516 38258 48070 90603
4 38938 6377 68817 70592
4 73835 99240 51995 70182
4 77730 27670 44939 10977
4 45932 22660 14997 48783
4 60937 37981 33677 22269
4 65948 99799 12862 31940
4 554 88244 93300 43714
4 2093 83305 60417 62847
4 27224 32687 49379 81705
4 37578 97192 6546 15237
4 3030 74272 32999 53891
4 95433 34474 26219 55368
4 21880 86470 53005 71599
4 42765 20906 65875 70048
4 30458 33073 23373 47596
4 55160 48864 45354 13708
4 2961 91373 17517 32985
4 739 32390 14887 77900
4 66710 95257 74861 57002
4 7942 2825 75988 36551
4 42644 99161 80179 9977
4 3127 29576 16247 56047
4 26973 44328 17339 71074
4 87495 46884 1992 94123
4 44643 87980 53955 96013
4 83928 7706 49433 18982
4 98243 44067 46245 74745
4 83226 43825 10538 30310
4 39363 17873 96725 78188
4 74062 42634 28757 65797
4 41996 25046 76208 44805
4 47681 30603 66998 32424
4 54692 94752 45280 73688
4 78743 91969 41492 95999
4 64036 78742 50463 99596
4 56304 84845 83565 6490
4 16037 32793 70506 41027
4 39877 93301 85014 55591
2 87928 80609
4 14233 29426 12194 1664
4 78479 9065 3540 98105
4 60706 76089 94910 83121
4 40057 50899 55322 56563
4 8693 21716 50538 70835
4 29138 72146 71195 1079
4 81759 38170 12232 22629
4 57453 40527 49834 86201
4 89067 83780 42446 78287
4 42530 79965 88962 37665
4 50224 80978 88889 80777
4 36078 41027 89463 76925
4 1231 35902 34145 37269
4 69951 68197 37266 56804
4 31735 88871 43906 10504
3 72057 38739 53582
4 56574 57402 28485 62381
4 95301 14024 18739 19007
4 16407 89779 11305 38427
4 66805 71935 43345 77412
4 96725 21919 24771 54545
4 23587 2834 92133 44420
4 61716 42623 27909 99600
4 19944 91107 12549 90759
4 56017 40265 20498 42509
4 84265 45803 96746 86995
4 51697 63632 57651 84659
4 9382 75713 78444 83751
4 72488 94090 54945 62587
4 20091 17711 5596 10867
4 56720 73551 6407 71581
4 32235 16851 924 59844
4 63900 89290 93349 54890
4 31916 75652 10409 24285
4 8123 14271 54294 55544
4 49868 17303 7271 75680
4 74336 20070 61585 55759
4 7794 67861 83059 96665
4 39323 27350 95767 25560
4 1497 19592 77760 54679
4 66842 58136 27049 39831
4 19891 12280 68941 2911
4 54001 85084 2092 15279
4 4428 17023 92867 56834
4 72299 52041 2804 55933
4 9336 5565 87677 14914
4 2468 73236 16516 29055
4 98168 68362 71193 52890
4 29659 39661 35786 47244
4 36886 60380 30240 39414
4 5863 41269 77114 63394
4 43687 42599 70962 49111
4 75325 68209 23621 53222
4 12702 47192 16670 36107
4 97945 94867 68770 3499
4 56546 72543 79542 66150
4 21319 8668 46508 42373
4 55675 87349 30441 32751
4 48405 88171 35642 46503
4 88316 37995 7283 85405
4 58059 12347 12005 77202
4 23741 88958 38657 97561
4 64214 15811 72568 23496
4 24809 90643 91922 83801
4 64582 83687 62891 46649
4 87162 7987 25927 73561
4 22463 93883 1270 57403
4 59045 68511 25531 77323
4 55673 10072 68451 82062
4 59466 56545 15922 49767
4 22356 52567 83283 73124
4 4965 57466 50928 56399
4 74323 56849 75505 83034
4 94094 23072 53649 83186
4 37109 89725 28581 7867
4 8316 68091 92596 25190
4 30837 4718 81057 39016
4 53302 31450 2751 12298
4 18804 56444 88087 52827
4 87772 88872 43565 28851
4 58250 31465 38638 37625
4 70190 57732 64137 58410
4 47623 19378 71543 3973
4 13758 22495 43193 9594
4 86463 13497 13196 13721
4 21973 28517 46914 52158
4 7717 12361 97619 14532
4 80613 3023 64303 60974
4 19409 26003 20522 88708
4 82844 99033 70573 33651
4 57811 14785 9737 43883
4 57867 44817 58333 25161
4 18141 21064 31166 6307
4 33592 15001 99462 83439
4 89732 16727 24428 56936
4 33872 13817 48615 79646
4 44460 6864 86797 22030
4 7850 29083 37455 38187
3 72902 86532 99438
4 83141 21218 41870 58865
4 11359 9600 68441 19068
4 43877 21688 84591 22704
4 57661 12832 61766 93666
4 1666 36308 26429 8498
4 51890 34325 77259 90654
4 60949 79466 83774 31238
4 95103 3773 74633 57462
3 9629 86764 8390
4 93570 92161 90483 13661
4 73169 3776 52733 23429
4 36661 31121 86979 66423
4 58327 39102 62369 17843
4 71182 95211 31555 27632
4 16699 76210 39261 51334
4 32295 55950 23487 48744
4 71751 39933 52786 43588
4 34301 76041 97539 34874
4 2396 7509 24425 87134
4 49094 78592 2969 65498
4 21948 49867 13624 27545
4 57536 52278 9070 27637
4 44121 72488 95156 93387
4 46296 10499 16102 35994
4 55042 99342 22266 28844
4 66551 61065 93135 99657
4 63558 56621 52127 11197
4 4129 44388 58786 70045
4 44771 90195 1410 37441
4 43828 26175 50415 49669
4 48709 65470 37061 83104
4 79198 59017 6250 56531
4 59059 28015 68504 18327
4 58138 65207 43489 59224
4 20726 60767 76098 99324
4 14095 64481 87003 96252
4 20352 53493 9607 64334
4 20731 93337 85903 79960
4 63858 34293 51718 20732
4 60677 55897 11270 61703
4 44787 79937 83116 42937
4 3128 23988 73195 45499
4 11326 28033 3124 89646
4 10187 55109 27501 70802
4 29142 36047 5811 75823
4 8984 8536 48709 12601
4 26577 4188 16632 60844
4 2448 91245 39041 89972
4 22705 71540 85047 67558
4 30792 19625 21899 4609
4 6386 60446 17579 91498
4 74396 65873 81520 7136
4 17179 90327 11789 3351
4 4305 9707 66872 93601
4 25204 13757 78642 83384
4 37520 70585 62007 56470
4 88689 15523 82931 9
4 9100 71563 99761 86364
4 36969 11361 59503 84054
4 30632 20807 72476 71591
4 34004 76731 51686 94136
4 42832 48512 21869 33339
4 50685 50007 97945 57071
4 12294 43872 52193 65617
4 81418 75313 28086 19618
4 39047 9975 11030 94993
4 92778 85389 79508 4515
4 13024 86479 52539 57806
4 4620 39806 17264 98923
4 97032 21698 9278 35035
4 43409 31610 39369 38051
4 31310 39696 74878 15255
4 10590 9465 63515 13423
4 63940 70453 19913 75613
4 9555 34050 45672 54683
4 7218 91728 74955 49986
4 54795 67297 56552 41198
4 16104 47684 37373 9093
4 41958 66819 66815 9285
4 27467 97198 14085 37560
4 48696 3526 54895 11151
4 17393 54366 66214 60994
4 35511 77263 3224 66612
4 758 38917 3354 8758
4 12813 68592 36840 19779
4 21195 57299 87262 37316
4 92872 51591 66868 19995
4 41160 63072 71972 91081
4 45401 10558 34958 59693
4 2059 94539 30078 5178
4 43497 55077 82688 98282
4 96166 41810 73028 30734
4 2162 93621 19349 2731
3 85886 69225 32026
4 76145 80477 83636 56666
4 97868 45837 7658 74704
4 50946 70771 88552 9329
4 55134 19354 34540 26671
4 97818 47815 3040 34868
4 5347 17879 61562 54553
4 78973 71017 23976 4539
4 76595 4719 59173 57056
4 24046 99018 92590 30580
4 46842 82454 38878 5034
4 41559 92423 62824 65996
4 15603 72636 10261 46599
4 28687 8347 7743 50621
4 56603 35718 45317 9940
4 60911 89581 59050 83640
4 43760 19441 25201 7066
4 7104 44117 53880 5934
4 25274 61046 98094 12496
4 11333 83237 71652 91484
4 97841 62765 24868 45538
4 51453 19260 67576 11303
4 72261 22726 43137 94889
4 2931 3112 67069 87005
4 55410 66778 71244 84221
4 65314 78665 49898 80162
4 58574 33227 2967 15130
4 69305 57923 20775 4803
4 18140 49191 64516 63073
4 67568 72005 57187 45076
3 2875 35933 22947
4 69763 21243 12343 29498
4 49790 30720 98454 18896
4 82809 78947 41933 83179
4 4502 68751 45829 84160
4 17712 24539 74660 9427
4 5365 7784 63726 18265
3 31885 73670 6798
4 8437 5143 8834 93417
4 65031 68211 79549 70041
4 20916 2689 11225 71172
4 37766 28574 18980 34334
4 5198 27057 58116 20217
4 89608 31425 5330 38221
4 86408 70428 22927 10835
4 64379 19057 81363 21978
4 37180 23494 45239 3810
4 6272 70503 38969 58257
4 83708 27765 12769 94730
4 97913 16395 87865 61180
4 25100 37523 247 93974
4 71428 52606 71257 35887
4 97876 60821 26272 87223
4 91978 75188 31972 19927
4 28474 23044 86592 79345
4 58695 59338 32365 51198
4 94071 8765 11734 67361
4 17457 6716 5016 37453
4 45787 51626 44949 65053
4 89547 18398 14138 57170
4 18009 10430 45303 49181
4 20151 97550 2365 7367
4 39197 80431 22352 30236
3 23516 93728 65566
4 88125 12612 28236 78603
4 62001 10587 55918 72866
4 39524 14222 74699 73572
4 20775 15839 28446 78699
4 32132 10205 60702 34633
